20181024_154910,0.421,6.972,8.083,19.17891,72.94978
20181024_154911,-0.996,7.125,6.742,19.17891,72.94975
20181024_154912,-1.149,4.903,7.585,19.17891,72.94972
20181024_154913,-0.459,7.163,3.409,19.1789,72.94968
20181024_154914,0.459,6.818,2.604,19.17889,72.94966
20181024_154915,1.494,9.615,4.673,19.17889,72.94964
20181024_154916,-0.727,7.355,5.822,19.1789,72.94962
20181024_154917,2.451,9.385,2.451,19.17892,72.94958
20181024_154918,0.191,9.27,5.899,19.179,72.94957
20181024_154919,-1.455,4.75,6.32,19.17906,72.94956
20181024_154920,-2.221,9.807,6.972,19.17913,72.94955
20181024_154921,0.306,8.198,8.925,19.1792,72.94954
20181024_154922,0.804,8.006,10.764,19.17926,72.94953
20181024_154923,0.421,7.01,6.704,19.17933,72.94952
20181024_154924,0.459,5.286,10.19,19.17939,72.94952
20181024_154925,-6.704,10.534,2.375,19.17946,72.94952
20181024_154926,1.187,2.911,10.036,19.17951,72.94952
20181024_154927,0.229,1.532,-5.937,19.17956,72.94951
20181024_154928,-9.04,4.903,5.516,19.17961,72.9495
20181024_154929,-6.282,5.363,5.018,19.17968,72.94949
20181024_154930,-6.704,6.474,4.558,19.17974,72.94948
