20181024_182453,1.575,10.53,5.679,19.04457,72.91881
20181024_182454,2.662,5.588,6.048,19.04455,72.91888
20181024_182455,2.447,5.339,9.778,19.04453,72.91897
20181024_182456,1.709,4.908,7.489,19.04451,72.91905
20181024_182457,1.935,4.97,4.688,19.04448,72.91912
20181024_182458,2.629,5.013,6.804,19.04447,72.9192
20181024_182459,0.383,3.405,7.111,19.04444,72.91928
20181024_182500,-0.263,3.979,7.666,19.04438,72.91945
20181024_182501,0,5.109,5.344,19.04437,72.91955
20181024_182502,0.22,8.926,5.215,19.04434,72.91964
20181024_182503,0.915,8.068,9.51,19.04432,72.91972
20181024_182504,1.312,5.698,10.798,19.0443,72.91981
20181024_182505,-0.666,5.373,3.639,19.04428,72.9199
20181024_182506,-4.942,6.512,8.078,19.04426,72.91999
20181024_182507,-3.677,7.398,12.182,19.04424,72.92007
20181024_182508,0.029,6.972,10.161,19.04422,72.92016
20181024_182509,0.067,5.373,4.606,19.04419,72.92024
20181024_182510,-1.585,5.851,5.497,19.04416,72.92032
20181024_182511,-2.361,5.488,5.334,19.04416,72.9204
20181024_182512,-2.203,5.329,7.728,19.04414,72.92049
20181024_182513,-0.388,7.628,8.054,19.04412,72.92055
