,,,,,
20181024_182333,-2.533,8.662,4.64,19.04564,72.91473
20181024_182334,-1.681,8.408,4.803,19.04562,72.91474
20181024_182335,-1.772,8.744,4.688,19.04562,72.91475
20181024_182336,-1.724,8.82,5.09,19.04562,72.91477
20181024_182337,-2.26,8.179,5.234,19.04561,72.91479
20181024_182338,-1.551,9.629,5.593,19.0456,72.91481
20181024_182339,-1.757,8.61,4.76,19.0456,72.91484
20181024_182340,-1.58,6.096,4.736,19.0456,72.91486
20181024_182341,-2.749,6.081,4.918,19.0456,72.9149
20181024_182342,-2.035,8.083,5.602,19.04559,72.91495
20181024_182343,-3.093,8.753,6.871,19.04559,72.91504
20181024_182344,-3.074,8.279,7.834,19.04561,72.91513
20181024_182345,-1.829,6.436,5.382,19.04561,72.9152
20181024_182346,-1.753,8.677,5.262,19.0456,72.91525
20181024_182347,-1.92,6.886,5.875,19.0456,72.9153
20181024_182348,-1.935,7.159,6.378,19.04559,72.91536
20181024_182349,-1.341,8.715,5.818,19.04558,72.9154
20181024_182350,-3.223,7.288,6.244,19.04557,72.9155
20181024_182351,-1.571,7.039,6.393,19.04556,72.91556
20181024_182352,-1.738,6.924,7.307,19.04554,72.91564
