20181024_155010,-0.804,2.834,7.087,19.18185,72.94942
20181024_155011,0.229,7.316,4.941,19.18189,72.94942
20181024_155012,-0.689,3.907,5.822,19.18193,72.94942
20181024_155013,0.574,6.167,9.347,19.18197,72.94942
20181024_155014,-0.689,4.711,5.478,19.18202,72.94942
20181024_155015,-2.145,6.091,5.937,19.18207,72.94942
20181024_155016,-2.873,5.286,5.899,19.18213,72.94942
20181024_155017,0.766,6.205,11.262,19.18219,72.94941
20181024_155018,0.881,4.328,6.665,19.18224,72.94941
20181024_155019,0.153,5.133,6.397,19.1823,72.9494
20181024_155020,1.8,9.155,10.343,19.18235,72.9494
20181024_155021,-3.869,6.435,8.159,19.1824,72.9494
20181024_155022,0.881,6.052,6.32,19.18245,72.94939
20181024_155023,-2.911,4.558,7.202,19.18251,72.94939
20181024_155024,-3.217,5.593,3.869,19.18257,72.94938
20181024_155025,-0.191,8.466,3.869,19.18263,72.94938
20181024_155026,-1.915,9.462,7.585,19.18269,72.94937
20181024_155028,-3.562,11.645,4.903,19.18275,72.94936
20181024_155029,-1.072,8.044,1.149,19.18281,72.94936
20181024_155030,-1.8,8.581,3.83,19.18288,72.94937
20181024_155031,-1.34,6.129,5.631,19.18294,72.94937
