20181024_154729,-0.536,7.853,4.405,19.17596,72.95365
20181024_154730,-1.8,7.431,4.367,19.17601,72.9536
20181024_154731,-1.072,8.389,5.861,19.17607,72.95356
20181024_154732,-0.498,7.202,5.209,19.17613,72.95351
20181024_154733,-1.455,7.24,3.332,19.17617,72.95343
20181024_154734,-1.608,9.155,3.715,19.17621,72.95335
20181024_154735,0.383,10.228,4.099,19.17626,72.95328
20181024_154736,-1.149,8.121,3.217,19.17631,72.95321
20181024_154737,-1.57,6.32,3.792,19.17636,72.95314
20181024_154738,-0.344,8.542,3.945,19.17641,72.95308
20181024_154739,-0.306,8.389,6.589,19.17645,72.95301
20181024_154740,-0.574,8.006,4.328,19.1765,72.95295
20181024_154741,-0.536,7.623,6.167,19.17654,72.95292
20181024_154742,-1.34,8.312,3.217,19.17658,72.95288
20181024_154743,-2.873,9.768,2.796,19.17661,72.95284
20181024_154744,0.804,8.619,8.925,19.17664,72.9528
20181024_154745,0.612,7.163,5.095,19.17668,72.95275
20181024_154746,-2.834,8.772,4.252,19.17672,72.95271
20181024_154747,-2.106,7.278,8.389,19.17675,72.95268
20181024_154748,-1.685,7.125,4.597,19.17679,72.95264
20181024_154749,-2.413,8.389,4.328,19.17683,72.95261
