20181024_154749,-2.413,8.389,4.328,19.17683,72.95261
20181024_154750,-0.766,9.73,5.707,19.17686,72.95257
20181024_154751,-1.187,7.776,6.129,19.1769,72.95253
20181024_154752,-2.336,7.623,5.478,19.17694,72.9525
20181024_154753,-2.528,7.585,4.52,19.17697,72.95246
20181024_154754,-2.03,8.312,4.826,19.17701,72.95241
20181024_154755,-2.604,7.776,3.677,19.17705,72.95236
20181024_154756,-2.106,6.857,7.087,19.17709,72.95232
20181024_154757,-3.217,5.707,5.018,19.17712,72.95227
20181024_154758,-1.915,4.826,7.048,19.17716,72.95222
20181024_154759,-2.336,5.669,8.964,19.17718,72.95219
20181024_154800,-1.494,7.01,4.788,19.1772,72.95215
20181024_154801,-0.689,7.202,6.014,19.17722,72.95212
20181024_154802,-1.494,8.006,5.746,19.17724,72.9521
20181024_154803,-0.344,10.419,3.754,19.17725,72.95208
20181024_154804,-0.842,9.079,4.252,19.17727,72.95207
20181024_154805,0.344,9.577,2.413,19.17728,72.95206
20181024_154806,0.306,10.075,2.796,19.1773,72.95204
20181024_154807,-0.076,9.27,2.758,19.17731,72.95202
20181024_154808,-1.455,4.022,8.696,19.17733,72.952
20181024_154809,0.766,3.332,9.921,19.17735,72.95198
