20181024_194536,0.14,-0.981,10.086,19.17162,72.95418
20181024_194536,0.155,0.805,9.77,19.17163,72.95417
20181024_194537,0.133,0.635,9.799,19.17163,72.95417
20181024_194537,0.126,0.733,9.729,19.17164,72.95416
20181024_194538,0.174,0.891,9.799,19.17164,72.95416
20181024_194538,0.222,0.851,9.883,19.17164,72.95416
20181024_194539,0.176,0.827,9.796,19.17164,72.95416
20181024_194539,0.097,0.805,9.892,19.17163,72.95417
20181024_194540,0.095,1.475,9.38,19.17163,72.95417
20181024_194540,0.262,1.564,9.871,19.17163,72.95417
20181024_194541,0.183,2.06,10.203,19.17163,72.95417
20181024_194541,-0.26,2.251,10.072,19.17163,72.95417
20181024_194542,-0.109,1.471,9.413,19.17163,72.95417
20181024_194542,0.243,1.1,9.569,19.17163,72.95417
20181024_194543,0.145,0.877,9.751,19.17163,72.95417
20181024_194543,-0.161,1.258,9.48,19.17163,72.95417
20181024_194544,0.583,1.363,10.005,19.17163,72.95417
20181024_194544,0.018,1.363,9.89,19.17164,72.95415
20181024_194545,0.205,0.896,10.141,19.17164,72.95415
20181024_194545,-0.348,-0.325,10.352,19.17166,72.95412
20181024_194546,-0.185,-0.665,10.141,19.17166,72.95412
