20181024_195142,0.583,1.351,9.418,19.17559,72.94277
20181024_195142,0.514,2.057,9.466,19.17559,72.94277
20181024_195143,0.665,2.148,9.598,19.17558,72.94276
20181024_195143,0.595,2.191,9.523,19.17558,72.94276
20181024_195144,0.466,2.187,9.636,19.17559,72.94274
20181024_195145,0.581,2.579,9.282,19.17559,72.94274
20181024_195145,0.542,0.896,9.435,19.17558,72.94272
20181024_195146,0.856,0.235,10.129,19.17558,72.94272
20181024_195146,0.485,1.516,9.911,19.17558,72.9427
20181024_195147,1.172,2.62,9.373,19.17558,72.9427
20181024_195147,1.163,1.859,9.617,19.17558,72.94267
20181024_195148,1.579,1.447,9.38,19.17558,72.94267
20181024_195148,1.469,1.83,9.758,19.17559,72.94265
20181024_195149,1.732,1.916,9.631,19.17559,72.94265
20181024_195149,1.438,1.6,9.895,19.1756,72.94262
20181024_195150,1.227,1.011,9.765,19.1756,72.94262
20181024_195150,1.337,0.894,10.031,19.17562,72.9426
20181024_195151,1.196,0.786,9.729,19.17562,72.9426
20181024_195151,1.57,0.721,9.564,19.17565,72.94257
20181024_195152,1.651,0.666,9.732,19.17565,72.94257
20181024_195152,1.352,0.652,9.837,19.17568,72.94256
