20181024_195456,0.219,1.021,9.674,19.17616,72.93799
20181024_195457,0.449,1.559,10.012,19.17616,72.93799
20181024_195457,0.365,1.207,9.672,19.17616,72.93798
20181024_195458,0.1,1.583,9.969,19.17616,72.93798
20181024_195458,0.392,0.894,10.024,19.17617,72.93798
20181024_195459,0.665,0.707,9.684,19.17617,72.93798
20181024_195459,0.27,1.238,9.504,19.17617,72.93798
20181024_195500,0.344,0.977,9.818,19.17617,72.93798
20181024_195500,0.181,1.016,9.806,19.17618,72.93797
20181024_195501,0.205,1.09,9.662,19.17618,72.93797
20181024_195501,0.167,1.76,9.715,19.17618,72.93797
20181024_195502,0.145,0.602,9.768,19.17618,72.93797
20181024_195502,0.234,1.231,9.792,19.17618,72.93797
20181024_195503,0.265,1.162,9.885,19.17618,72.93797
