20181024_195051,0.607,0.774,9.607,19.17573,72.9444
20181024_195052,0.31,0.661,9.614,19.17573,72.9444
20181024_195052,0.21,1.502,9.064,19.17572,72.9443
20181024_195053,-0.499,0.781,10.124,19.17572,72.9443
20181024_195053,0.301,1.107,9.99,19.17572,72.94421
20181024_195054,-0.451,0.913,10.009,19.17572,72.94421
20181024_195054,0.286,0.453,10.934,19.17571,72.94412
20181024_195055,0.449,1.475,7.048,19.17571,72.94412
20181024_195055,0.013,0.199,9.648,19.17571,72.94403
20181024_195056,-0.231,0.314,10.146,19.17571,72.94403
20181024_195056,0.756,1.15,10.007,19.1757,72.94395
20181024_195057,0.42,0.666,9.911,19.1757,72.94395
20181024_195057,0.143,1.047,9.617,19.1757,72.94389
20181024_195058,0.593,2.668,9.72,19.1757,72.94389
20181024_195058,0.327,0.568,11.12,19.17569,72.94381
20181024_195059,0.037,0.87,9.49,19.17569,72.94381
20181024_195059,0.598,1.712,9.861,19.17569,72.94373
20181024_195100,0.552,1.475,9.394,19.17569,72.94373
20181024_195100,0.851,1.191,9.978,19.17569,72.94365
20181024_195101,-0.149,1.25,8.846,19.17569,72.94365
20181024_195101,0.911,1.669,7.498,19.17569,72.94357
