20181024_195435,0.873,-0.083,9.464,19.17634,72.93823
20181024_195435,0.246,0.264,9.337,19.17634,72.93823
20181024_195436,0.729,-0.33,9.43,19.1763,72.9382
20181024_195436,0.31,0.116,10.692,19.1763,72.9382
20181024_195437,0.389,-0.019,10.093,19.17627,72.93816
20181024_195437,0.2,-0.081,9.775,19.17627,72.93816
20181024_195438,0.241,-0.105,9.997,19.17624,72.93813
20181024_195440,0.131,-0.789,9.983,19.17624,72.93813
20181024_195440,0.143,-1.175,10.503,19.17624,72.93813
20181024_195441,0.26,-0.251,10.072,19.17621,72.9381
20181024_195441,0.195,0.001,10.565,19.17621,72.9381
20181024_195442,0.176,1.068,10.033,19.1762,72.93809
20181024_195442,0.495,0.372,9.377,19.1762,72.93809
20181024_195443,0.21,0.053,9.904,19.17619,72.93807
20181024_195443,0.835,0.386,9.756,19.17618,72.93805
20181024_195444,0.593,-0.337,9.562,19.17618,72.93805
20181024_195444,0.665,-0.016,10.021,19.17617,72.93804
20181024_195445,0.641,-0.229,9.997,19.17617,72.93804
20181024_195445,0.614,0.585,9.839,19.17616,72.93803
20181024_195446,0.667,1.035,9.499,19.17616,72.93803
20181024_195446,1.069,1.576,9.691,19.17615,72.93801
