20181024_154930,-6.704,6.474,4.558,19.17974,72.94948
20181024_154931,3.639,13.446,2.336,19.17981,72.94948
20181024_154932,1.608,14.212,5.286,19.17988,72.94946
20181024_154933,0.842,8.619,4.52,19.17994,72.94945
20181024_154934,1.838,8.466,2.566,19.17999,72.94944
20181024_154935,-0.344,11.99,5.363,19.18004,72.94943
20181024_154936,-3.486,13.024,4.711,19.1801,72.94942
20181024_154937,-0.344,8.389,9.194,19.18016,72.94939
20181024_154938,0.383,8.581,6.933,19.18022,72.94938
20181024_154939,-2.758,8.657,4.788,19.18029,72.94937
20181024_154940,0.268,7.738,6.474,19.18035,72.94936
20181024_154941,-2.068,5.899,3.524,19.18041,72.94936
20181024_154942,-2.949,8.581,3.83,19.18047,72.94936
20181024_154943,-2.375,8.964,2.796,19.18053,72.94938
20181024_154944,-1.455,8.236,2.413,19.18059,72.94938
20181024_154945,-2.375,8.772,6.32,19.18065,72.94938
20181024_154946,-3.486,9.002,6.972,19.18072,72.94939
20181024_154947,-1.11,7.853,4.597,19.18078,72.9494
20181024_154948,0.612,7.393,3.562,19.18086,72.9494
20181024_154949,-2.413,6.244,8.044,19.18092,72.9494
20181024_154950,1.34,6.282,10.151,19.181,72.94941
