20181024_155312,2.451,8.044,10.764,19.18588,72.94693
20181024_155313,-0.957,0.996,9.883,19.18593,72.94686
20181024_155314,-1.034,5.401,5.286,19.18596,72.94683
20181024_155315,0.076,6.435,5.746,19.18598,72.94679
20181024_155316,-4.175,5.746,6.014,19.18602,72.94676
20181024_155317,-1.494,5.593,9.385,19.18606,72.94674
20181024_155318,-2.298,4.482,9.002,19.18609,72.9467
20181024_155319,-0.804,3.524,8.083,19.18613,72.94668
20181024_155320,-1.379,4.367,8.734,19.18618,72.94666
20181024_155321,-3.83,3.984,7.202,19.18622,72.94663
20181024_155322,0.651,4.328,6.32,19.18627,72.9466
20181024_155323,-1.379,6.704,6.167,19.1863,72.94657
20181024_155324,-3.447,5.746,6.857,19.18634,72.94654
20181024_155325,-3.409,6.052,5.707,19.18638,72.94652
20181024_155326,-1.877,7.355,4.52,19.18641,72.94648
20181024_155327,-2.068,7.048,7.776,19.18644,72.94645
20181024_155328,0.689,7.24,4.367,19.18647,72.9464
20181024_155329,-3.294,5.056,6.512,19.18651,72.94636
20181024_155330,-0.536,3.486,12.297,19.18654,72.94632
20181024_155331,5.095,2.643,4.29,19.18658,72.94628
20181024_155332,5.171,8.198,3.332,19.18662,72.94624
