20181024_194748,0.313,2.093,8.925,19.17292,72.95278
20181024_194748,-0.281,1.701,9.55,19.17292,72.95277
20181024_194749,0.478,2.007,9.485,19.17292,72.95277
20181024_194749,0.282,1.923,9.26,19.17293,72.95276
20181024_194750,0.547,1.801,9.964,19.17293,72.95276
20181024_194750,0.188,1.918,9.672,19.17295,72.95274
20181024_194751,-0.319,1.971,9.325,19.17295,72.95274
20181024_194751,-0.171,2.136,9.38,19.17296,72.95272
20181024_194752,0.31,0.846,9.76,19.17296,72.95272
20181024_194752,0.305,0.681,9.523,19.17299,72.95269
20181024_194753,0.08,1.456,9.097,19.17299,72.95269
20181024_194753,0.09,1.045,9.04,19.17303,72.95265
20181024_194754,-0.068,1.066,10.05,19.17303,72.95265
20181024_194755,0.389,1.303,9.849,19.17307,72.95262
20181024_194755,0.193,0.908,10.294,19.17307,72.95262
20181024_194756,0.044,1.021,10.261,19.1731,72.95259
20181024_194756,0.09,1.641,8.942,19.1731,72.95259
20181024_194757,0.066,1.064,9.442,19.17316,72.95252
20181024_194757,0.466,1.016,9.844,19.17316,72.95252
20181024_194758,0.253,1.126,10.527,19.1732,72.95246
20181024_194758,-0.032,0.805,10.299,19.1732,72.95246
