20181024_195415,-0.03,1.195,8.927,19.17704,72.93885
20181024_195415,-0.087,1.023,9.72,19.17703,72.93882
20181024_195416,0.066,1.066,9.684,19.17703,72.93882
20181024_195416,0.042,0.645,8.831,19.17701,72.93877
20181024_195417,0.617,0.985,9.674,19.17701,72.93877
20181024_195417,0.918,0.46,9.808,19.17699,72.93873
20181024_195418,0.794,0.673,9.598,19.17699,72.93873
20181024_195418,0.641,0.532,9.365,19.17696,72.9387
20181024_195419,0.909,0.515,9.459,19.17696,72.9387
20181024_195419,1.203,0.635,9.629,19.17693,72.93867
20181024_195420,0.918,0.525,9.902,19.17693,72.93867
20181024_195420,0.892,0.343,9.775,19.1769,72.93864
20181024_195421,0.784,0.348,9.837,19.1769,72.93864
20181024_195421,0.746,0.302,9.313,19.17687,72.93861
20181024_195422,0.717,0.259,9.806,19.17687,72.93861
20181024_195422,0.547,0.614,9.751,19.17684,72.93857
20181024_195423,0.231,0.312,9.622,19.17684,72.93857
20181024_195423,0.133,0.338,9.945,19.17681,72.93854
20181024_195424,0.078,0.616,9.789,19.17681,72.93854
20181024_195424,0.052,-0.138,10.086,19.17677,72.9385
20181024_195425,0.48,-0.129,10.182,19.17677,72.9385
