20181024_195505,-1.176,0.631,9.198,19.25359,73.13789
20181024_195505,-1.099,0.979,9.81,19.25359,73.13789
20181024_195506,-1.522,1.009,8.359,19.25362,73.13793
20181024_195506,-0.589,-0.012,11.538,19.25362,73.13793
20181024_195507,-1.282,0.373,7.748,19.25365,73.13799
20181024_195507,-1.596,0.431,9.982,19.25365,73.13799
20181024_195508,-0.793,0.979,7.702,19.25369,73.13803
20181024_195508,-1.352,0.139,11.217,19.25369,73.13803
20181024_195509,-0.688,0.628,7.89,19.25372,73.13807
20181024_195510,-0.966,0.175,9.203,19.25372,73.13807
20181024_195510,-1.114,0.142,9.334,19.25374,73.13812
20181024_195511,-1.321,0.469,11.182,19.25374,73.13812
20181024_195511,-1.326,0.477,9.374,19.25378,73.13816
20181024_195512,-1.158,0.798,9.306,19.25378,73.13816
20181024_195512,-0.564,1.063,9.539,19.25381,73.13821
20181024_195513,-0.734,1.027,9.324,19.25381,73.13821
20181024_195513,-0.742,1.131,11.807,19.25383,73.13825
20181024_195514,-0.7,1.009,9.431,19.25383,73.13825
20181024_195514,-0.569,0.81,10.127,19.25386,73.1383
20181024_195515,-1.173,1.332,10.004,19.25386,73.1383
20181024_195515,-1.112,1.07,9.275,19.25389,73.13833
