20181024_154850,-4.673,6.78,5.324,19.17883,72.95034
20181024_154851,-3.715,4.52,7.7,19.17884,72.95032
20181024_154852,-5.133,5.363,5.286,19.17884,72.9503
20181024_154853,-4.405,6.818,4.328,19.17885,72.95028
20181024_154854,-4.941,6.704,6.091,19.17886,72.95025
20181024_154855,-4.213,5.095,8.121,19.17886,72.95022
20181024_154856,-4.635,4.711,6.32,19.17887,72.9502
20181024_154857,-0.881,3.102,16.664,19.17888,72.95018
20181024_154858,-0.344,4.98,9.5,19.17888,72.95016
20181024_154859,-0.804,5.095,9.538,19.17889,72.95015
20181024_154900,0.229,5.669,6.742,19.1789,72.95014
20181024_154901,-2.834,8.006,7.776,19.17892,72.95011
20181024_154902,-3.371,7.278,6.32,19.17892,72.95008
20181024_154903,-2.26,6.512,4.022,19.17892,72.95008
20181024_154904,-0.996,4.941,5.937,19.17891,72.95002
20181024_154905,-0.191,7.47,6.933,19.17891,72.94998
20181024_154906,-0.498,6.359,8.466,19.1789,72.94993
20181024_154907,0.153,7.125,8.351,19.17889,72.94989
20181024_154908,0.957,6.359,8.581,19.17889,72.94989
20181024_154909,0.421,5.746,9.615,19.17891,72.94982
20181024_154910,0.421,6.972,8.083,19.17891,72.94978
