-1.41138187866211,0.263362182617187,-10.0999397033691
-1.46405431518555,0.226252056884766,-10.0329020568848
-1.20907183837891,0.217872351074219,-10.1957077697754
-1.33476742553711,0.225054956054687,-10.1406411315918
-1.27251818237305,0.181959326171875,-10.1609918457031
-1.34793553466797,0.1915361328125,-10.1394440307617
-1.46525141601563,0.161608612060547,-10.2747164245605
-1.30723410644531,0.283712896728516,-10.2603512145996
-1.2366051574707,0.216675250244141,-10.2687309204102
-1.23540805664063,0.154426007080078,-10.2639425170898
-1.15879360351562,0.227449157714844,-10.1825396606445
-1.25097036743164,0.220266552734375,-10.1681744506836
-1.21864864501953,0.243011468505859,-10.2040874755859
-1.13963999023437,0.187944830322266,-10.2735193237305
-1.24139356079102,0.184353527832031,-10.3106294494629
-1.31441671142578,0.190339031982422,-10.2388033996582
-1.21026893920898,0.180762225341797,-10.3752728942871
-1.32159931640625,0.199915838623047,-10.2543657104492
-1.37068045043945,0.2681505859375,-10.1394440307617
-1.46405431518555,0.246602770996094,-10.1633860473633
-1.36589204711914,0.204704241943359,-10.1873280639648
-1.42095868530273,0.189141931152344,-10.0508585693359
-1.4281412902832,0.156820208740234,-10.0233252502441
-1.30483990478516,0.166397015380859,-10.0712092834473
-1.4065934753418,0.192733233642578,-10.2124671813965
-1.27970078735352,0.142454998779297,-10.220846887207
-1.24498486328125,0,-10.3968207092285
-1.2366051574707,0.120907183837891,-10.3752728942871
-1.22942255249023,0.138863696289062,-10.3369656677246
-1.38384855957031,0.094570965576172,-10.4183685241699
-1.37786305541992,0.155623107910156,-10.3297830627441
-1.68551796875,0.034715924072266,-10.3968207092285
-1.64361943969727,0.1915361328125,-10.4052004150391
-1.75854111938477,0.141257897949219,-10.4482960449219
-2.05302792358398,0.17238251953125,-10.4016091125488
-1.97880767211914,0.312443316650391,-10.6362408752441
-2.0027496887207,0.375889660644531,-10.6015249511719
-1.762132421875,0.450109912109375,-10.5189249938965
-1.75854111938477,0.317231719970703,-10.4901945739746
-1.62925422973633,0.381875164794922,-10.5201220947266
-1.66397015380859,0.15322890625,-10.4243540283203
-1.34195003051758,0.240617266845703,-10.6170872619629
-0.969651672363281,0.122104284667969,-10.8385509155273
-1.30483990478516,0.011971008300781,-11.1533884338379
-1.05704003295898,0.130483990478516,-11.3449245666504
-1.02950671386719,0.100556469726562,-11.6884925048828
-1.2533645690918,0.128089788818359,-11.8165822937012
-1.69030637207031,0.233434661865234,-11.6597620849609
-1.56461078491211,0.184353527832031,-11.79862578125
-1.41377608032227,0.229843359375,-11.7758808654785
-1.48081372680664,0.329202728271484,-11.4131593139648
-1.71664259033203,0.228646258544922,-11.1019130981445
-1.5813701965332,0.15322890625,-10.971429107666
-1.50595284423828,0.083797058105469,-10.909179864502
-1.55862528076172,0.124498486328125,-10.9175595703125
-1.55623107910156,0.068234747314453,-10.894814654541
-1.78846864013672,-0.027533319091797,-10.8756610412598
-1.88543380737305,-0.129286889648437,-10.8732668395996
-1.94050044555664,-0.063446343994141,-10.9750204101563
-2.08415254516602,-0.098162268066406,-10.894814654541
-1.97042796630859,0.049081134033203,-10.9151653686523
-2.01232649536133,0.079008654785156,-10.7176437316895
-2.03985981445313,0.2681505859375,-10.6170872619629
-2.20984813232422,0.272938989257812,-10.4459018432617
-2.23738145141602,0.401028778076172,-10.3214033569336
-2.42891758422852,0.404620080566406,-10.2531686096191
-2.4624364074707,0.371101257324219,-10.097545501709
-2.4516625,0.362721551513672,-10.1250788208008
-2.5558102722168,0.215478149414062,-10.0867715942383
-2.52588275146484,0.143652099609375,-10.1346556274414
-2.46842191162109,0.120907183837891,-10.2639425170898
-2.58932909545898,0.069431848144531,-10.3381627685547
-2.28885678710937,0.065840545654297,-10.4447047424316
-2.22062203979492,0.037110125732422,-10.3908352050781
-2.16435830078125,0.031124621582031,-10.2986584411621
-2.03148010864258,0.106541973876953,-10.3333743652344
-2.00993229370117,0.208295544433594,-10.1119107116699
-2.09492645263672,0.24899697265625,-9.94311949462891
-1.90099611816406,0.209492645263672,-9.80784710083008
-2.02908590698242,0.089782562255859,-9.75637176513672
-2.0195091003418,-0.013168109130859,-9.54089361572266
-2.20625682983398,-0.185550628662109,-9.67856021118164
-2.2110452331543,-0.112527478027344,-9.80545289916992
-2.20505972900391,-0.126892687988281,-9.99220062866211
-2.19668002319336,-0.181959326171875,-10.1131078125
-2.03985981445312,-0.171185418701172,-10.2639425170898
-2.18590611572266,-0.1149216796875,-10.3381627685547
-2.20386262817383,-0.035913024902344,-10.3489366760254
-2.24216985473633,0.035913024902344,-10.4291424316406
-2.47201321411133,0.1149216796875,-10.4363250366211
-2.31399590454102,0.274136090087891,-10.143035333252
-2.36307703857422,0.289698400878906,-10.0640266784668
-2.41455237426758,0.409408483886719,-9.95868180541992
-2.48757552490234,0.372298358154297,-9.94192239379883
-2.64918413696289,0.338779534912109,-9.80904420166016
-2.71382758178711,0.256179577636719,-9.83897172241211
-2.59890590209961,0.140060797119141,-9.92636008300781
-2.28885678710937,0.24899697265625,-10.1059252075195
-2.11048876342773,0.215478149414062,-10.0951513000488
-1.84712658081055,0.166397015380859,-10.1885251647949
-1.93930334472656,0.204704241943359,-10.0999397033691
-2.04345111694336,0.205901342773437,-10.1143049133301
-1.99676418457031,0.196324536132812,-9.88565865478516
-1.9045874206543,0.1915361328125,-9.67257470703125
-2.10330615844727,0.175973822021484,-9.75996306762695
-2.19069451904297,0.275333190917969,-9.61990227050781
-2.18830031738281,0.203507141113281,-9.49300958251953
-2.45525380249023,0.202310040283203,-9.24401260986328
-2.11886846923828,0.064643444824219,-9.32182416381836
-2.10450325927734,0.058657940673828,-9.08000979614258
-1.95965405883789,0.106541973876953,-8.93875189819336
-1.90219321899414,0.041898529052734,-8.82861862182617
-1.74178170776367,0.0383072265625,-8.69454332885742
-1.68072956542969,0.074220251464844,-8.73644185791016
-1.36469494628906,0.156820208740234,-8.80826790771484
-1.22104284667969,0.100556469726562,-8.83939252929688
-1.11809217529297,0.183156427001953,-8.82383021850586
-0.942118353271484,0.293289703369141,-9.00698664550781
-0.93852705078125,0.232237561035156,-9.08120689697266
-1.17196171264648,0.260967980957031,-9.14225903930664
-1.3407529296875,0.193930334472656,-9.03332286376953
-1.32878192138672,0.126892687988281,-8.91241567993164
-1.43771809692383,0.257376678466797,-8.92199248657226
-1.37786305541992,0.219069451904297,-8.79869110107422
-1.25456166992188,0.220266552734375,-8.83101282348633
-1.14801969604492,0.193930334472656,-8.62271727905273
-1.12647188110352,0.266953485107422,-8.52814631347656
-0.871489404296875,0.246602770996094,-8.26119282836914
-0.644040246582031,0.307654913330078,-7.97388862915039
-0.609324322509766,0.1915361328125,-7.68658442993164
-0.754173522949219,0.102950671386719,-7.64708010253906
-0.842758984375,0.141257897949219,-7.44117875976562
-0.865503900146484,0.100556469726563,-7.41723674316406
-1.04626612548828,0.093373864746094,-7.34062229003906
-1.07260234375,0.117315881347656,-7.26041653442383
-1.28568629150391,0.055066638183594,-7.27358464355469
-1.33835872802734,0.037110125732422,-7.43040485229492
-1.74537301025391,0.028730419921875,-7.41963094482422
-1.68910927124023,-0.011971008300781,-7.6231380859375
-1.72502229614258,-0.043095629882813,-7.60757577514648
-1.62686002807617,-0.039504327392578,-7.55011493530273
-1.60531221313477,-0.044292730712891,-7.37414111328125
-1.37307465209961,-0.148440502929688,-6.97430943603516
-1.30483990478516,-0.262165081787109,-6.85938775634766
-1.35392103881836,-0.260967980957031,-6.7911530090332
-1.65559044799805,-0.403422979736328,-7.00423695678711
-1.8112135559082,-0.429759197998047,-7.16105716552734
-1.89381351318359,-0.369904156494141,-7.49385119628906
-2.06260473022461,-0.410605584716797,-7.73446846313477
-2.41934077758789,-0.472854827880859,-8.25041892089844
-2.50313783569336,-0.401028778076172,-9.04529387207031
-2.40736976928711,-0.284909997558594,-9.54089361572266
